TrackerId,eye,Id,currentTime,isTracked,TrackerStatus,rawPupilX,rawPupilY,NoseTipX,NoseTipY,EyeCornerX,EyeCornerY,EyeCornerX_Inner,EyeCornerY_Inner,EyeCornerX_Outer,EyeCornerY_Outer,rectIsTracked,rectX,rectY,rectW,rectH,limbusX,limbusY,limbusX_Inner,limbusY_Inner,limbusX_Outer,limbusY_Outer,pointX,pointY,finalX_EyeRegion,finalY_EyeRegion,finalX_NoseTip,finalY_NoseTip,finalX_EyeCorner,finalY_EyeCorner,finalX_BaseLine,finalY_BaseLine,limbusX_NoseTip,limbusY_NoseTip,limbusX_EyeCorner,limbusY_EyeCorner,isBlinking,baseline_X,baseline_Y,baseline_Ux,baseline_Uy,baseline_Vx,baseline_Vy,updated_X_EyeRegion,updated_Y_EyeRegion,updated_X_NoseTip,updated_Y_NoseTip,updated_X_EyeCorner,updated_Y_EyeCorner,updated_X_BaseLine,updated_Y_BaseLine,updated_limbusX_NoseTip,updated_limbusY_NoseTip,updated_limbusX_EyeCorner,updated_limbusY_EyeCorner,updated_dXdt_EyeRegion,updated_dYdt_EyeRegion,updated_dXdt_NoseTip,updated_dYdt_NoseTip,updated_dXdt_EyeCorner,updated_dYdt_EyeCorner,updated_dXdt_BaseLine,updated_dYdt_BaseLine,updated_limbusdXdt_NoseTip,updated_limbusdYdt_NoseTip,updated_limbusdXdt_EyeCorner,updated_limbusdYdt_EyeCorner
4,OS,NaN,2.7666666,1,KLT_TRACK,390,205,304.499847412109,356.852203369141,349.410034179688,219.196731567383,349.410034179688,219.196731567383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.385833440269,210.394527047694,373.385833440269,210.394527047694,NaN,NaN,373.385833440269,210.394527047694,NaN,NaN,85.3423156738281,-152.499267578125,40.43212890625,-14.8437957763672,85.4438984984843,152.830245512265,68.7939454465673,-146.594976574641,23.8443604856298,-8.54094520257081,0,304.473175048828,356.830535888672,0.999998976470494,-0.00143075433440482,0.00143075433440482,0.999998976470493,NaN,NaN,-0.0152848586444065,0.0978936105967421,-0.163199238479621,-0.0346415787933072,-0.329428095724694,0.34611129731968,0.0992823582627693,-0.0516826516313529,0.130783960382946,0.379336528839239,NaN,NaN,0.026524575199353,3.52622913836814,-1.12079813916447,0.387550063374871,-3.66953079050104,0.453078266720663,-0.207945048118945,2.1795303048409,1.45684784945434,3.14228773033877
4,OS,NaN,2.8,1,KLT_TRACK,389,205,304.367553710938,356.516326904297,349.311553955078,218.905227661133,349.311553955078,218.905227661133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.790593663972,210.295675949409,372.790593663972,210.295675949409,NaN,NaN,372.790593663972,210.295675949409,NaN,NaN,85.3450012207031,-152.42578125,40.4010009765625,-14.8146820068359,85.4578260408569,152.617877288259,68.8859860281596,-146.457676321447,24.0742794851908,-8.51070061343916,0,304.347930908203,356.525543212891,0.99999952446296,0.000975230153887009,-0.000975230153887009,0.99999952446296,NaN,NaN,-0.0138742774729792,0.228968761861495,-0.194394752383893,-0.0180906392630682,-0.466043575482104,0.321382827457597,0.0211053342488157,0.086284772969492,0.136648239375077,0.455998330943952,NaN,NaN,-0.414516979324666,3.51100515113073,-1.41259674133857,0.222488344232656,-4.30360550690804,-1.37969512504673,-5.94530860698733,5.9003859539805,-3.13395730611725,2.35550837753096
4,OS,NaN,2.8333333,1,KLT_TRACK,390,205,304.060516357422,356.250762939453,349.096099853516,218.765823364258,349.096099853516,218.765823364258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.112855739314,210.327199019336,372.112855739314,210.327199019336,NaN,NaN,372.112855739314,210.327199019336,NaN,NaN,85.4216613769531,-152.29167175293,40.3860778808594,-14.8067321777344,84.9854189371965,152.649404960002,68.4230399530346,-146.220650954888,23.6944938104565,-8.47014741484929,0,304.038269042969,356.292541503906,0.999999997022962,-7.71626567625163e-05,7.71626567625137e-05,0.999999997022962,NaN,NaN,-0.0429193377499502,0.331960737705629,-0.257372401655417,-0.019809015094852,-0.61633527297208,0.254131576326728,-0.297071747046672,0.341676608646878,-0.0781466311567804,0.536370499191582,NaN,NaN,0.447759144732895,2.32012859660125,-0.391332004395817,-0.107100266028465,-1.40488616439697,-2.18112307876413,-9.92475740676148,7.20305024140898,-8.34223664747485,2.81017903604645
4,OS,NaN,2.8666666,1,KLT_TRACK,389,205,303.866302490234,356.017242431641,348.877105712891,218.589859008789,348.877105712891,218.589859008789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.388662938521,210.328565501219,371.388662938521,210.328565501219,NaN,NaN,371.388662938521,210.328565501219,NaN,NaN,85.3786010742188,-152.241561889648,40.3677978515625,-14.8141784667969,85.2184028740139,152.510285737572,68.0523393818924,-145.923563920117,23.2357500264237,-8.26265998945269,0,303.846618652344,356.116638183594,0.999999962074019,-0.000275412347619804,0.000275412347619802,0.999999962074019,NaN,NaN,0.0159763023252708,0.383643846959671,-0.220483526588147,-0.0252306498582815,-0.559702559449491,0.175974767614861,-0.64054449788479,0.566487642193408,-0.41950031430747,0.643343412668447,NaN,NaN,6.38329361844971,0.973246933428241,5.75147244353661,0.586218391804825,6.81591303374242,-1.26348803258561,-5.16923523224875,4.26141601430322,-6.98054078373405,2.87910959839255
4,OS,NaN,2.9,1,KLT_TRACK,390,205,303.879760742188,355.903076171875,348.875183105469,218.47135925293,348.875183105469,218.47135925293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.31385356189,209.908199716455,372.31385356189,209.908199716455,NaN,NaN,372.31385356189,209.908199716455,NaN,NaN,85.5367736816406,-152.243225097656,40.5413513183594,-14.8115081787109,85.6119010078097,152.433214315913,67.5223604482871,-145.688676930421,22.5134798330527,-8.14279375171051,0,303.850463867188,356.134063720703,0.999999923845532,0.000390267766993118,-0.000390267766993117,0.999999923845532,NaN,NaN,0.382633782923151,0.396843899042409,0.126059286296105,0.0192722305660826,-0.161940843525485,0.169898998704753,-0.641687601504429,0.625771151647626,-0.543516249423742,0.728311235054738,NaN,NaN,14.0379018182659,0.349420190234751,13.090262424421,2.17795866608776,12.8854100601386,1.80146973938602,6.35764826136958,-0.268136426768821,3.21348588146564,1.75196967973363
4,OS,NaN,2.9333333,1,KLT_TRACK,390,204,303.925170898438,355.819152832031,349.016174316406,218.150604248047,349.016174316406,218.150604248047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.305310523045,209.612087943429,373.305310523045,209.612087943429,NaN,NaN,373.305310523045,209.612087943429,NaN,NaN,86.5333557128906,-152.237045288086,41.4423522949219,-14.5684967041016,86.5485200372621,152.585744894495,68.4340928197028,-145.99487645542,23.2976792454841,-8.24240453159234,0,303.878356933594,356.131988525391,0.99999874440941,0.00158467018750898,-0.00158467018750898,0.99999874440941,NaN,NaN,0.951836891473064,0.406938537955995,0.652201071382002,0.119966667146192,0.299325207406753,0.296072810289587,-0.216701068538541,0.548611871470939,-0.205267815093563,0.760141449716345,NaN,NaN,13.8652717021675,0.0994133266947152,12.5807126876457,2.71698774522898,9.28508128545793,4.30911825354485,15.8258896927562,-3.03640877225152,15.0194303840987,-0.710451259374031
4,OS,NaN,2.9666666,1,KLT_TRACK,391,204,303.745574951172,355.638397216797,348.82568359375,218.075180053711,348.82568359375,218.075180053711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.207325140745,209.469192284856,373.207325140745,209.469192284856,NaN,NaN,373.207325140745,209.469192284856,NaN,NaN,86.6360473632813,-152.231216430664,41.5559387207031,-14.6679992675781,86.2611383184559,152.861695125198,69.3801396246078,-146.207064888602,24.4796269292953,-8.46309211028159,0,303.716888427734,355.920227050781,0.999995884353674,0.00286901999168434,-0.00286901999168434,0.999995884353674,NaN,NaN,1.30698430538287,0.403471447527835,0.964772626758304,0.200404565782165,0.457063956499624,0.457173261666526,0.413370656286673,0.423344102591443,0.457778108220815,0.680947865126553,NaN,NaN,5.08816170349755,-1.18677547467556,4.52074111713906,1.35519034456455,0.667269933875779,3.27143725710904,19.6426819518652,-4.73453974058959,20.1833700588447,-4.92523686537782
4,OS,NaN,3,1,KLT_TRACK,391,204,303.472961425781,355.402252197266,348.63427734375,217.716430664063,348.63427734375,217.716430664063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.115082560104,208.773252521153,374.115082560104,208.773252521153,NaN,NaN,374.115082560104,208.773252521153,NaN,NaN,86.6822814941406,-152.258728027344,41.5209655761719,-14.5729064941406,85.9996793276626,153.02406747307,69.461750189573,-146.169204931941,24.5730477969948,-8.24723837920692,0,303.426910400391,355.641693115234,0.999997219024307,0.00235837733434917,-0.00235837733434917,0.999997219024307,NaN,NaN,1.29104784131162,0.327820133418442,0.953583963215976,0.210312735290174,0.343809891907469,0.514168736478098,1.09281171634187,0.232975730946976,1.14029086160841,0.431792161183262,NaN,NaN,-2.79145209244783,-2.74120881065442,-1.88872034289302,-0.137927891639578,-3.14407762476042,0.736991186295881,18.8536565138425,-6.86304881856824,17.3736704095959,-7.77731063613321
4,OS,NaN,3.0333333,1,KLT_TRACK,390,204,303.446685791016,355.467529296875,348.505920410156,217.650909423828,348.505920410156,217.650909423828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.037121278314,208.651551871847,374.037121278314,208.651551871847,NaN,NaN,374.037121278314,208.651551871847,NaN,NaN,86.4988403320313,-152.423446655273,41.4396057128906,-14.6068267822266,86.1584923706721,152.801229645707,70.6421211343227,-146.628999676113,25.6091621499477,-8.87765690267554,0,303.402069091797,355.691131591797,0.999995395502291,0.00303462917281172,-0.00303462917281172,0.999995395502291,NaN,NaN,1.12088740617128,0.22072410211058,0.838857874274758,0.191209368408597,0.247458676713009,0.506306031985957,1.67028171899805,-0.0341927140813993,1.61602338131622,0.162460230140653,NaN,NaN,-4.40306172497613,-1.08561238800988,-2.69938779850579,-0.255630588605543,-0.805190164324055,-0.0344668401937761,11.1285925572426,-6.79896446129292,8.88967024369103,-4.77796952432485
4,OS,NaN,3.0666666,1,KLT_TRACK,391,205,303.561859130859,355.578369140625,348.564025878906,217.757843017578,348.564025878906,217.757843017578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.781863835738,208.848486848129,373.781863835738,208.848486848129,NaN,NaN,373.781863835738,208.848486848129,NaN,NaN,86.3525085449219,-152.429428100586,41.350341796875,-14.6089019775391,86.0489912567708,152.804020916681,70.5904354872982,-146.815977425028,25.4730953994076,-9.10629114573084,0,303.441833496094,355.678192138672,0.999998605275909,0.00167016353593785,-0.00167016353593785,0.999998605275909,NaN,NaN,0.99751068651733,0.255446046591942,0.77362495660811,0.193270713091843,0.290130601298543,0.511870949429635,1.83471714491854,-0.220288113208255,1.73293495187647,0.113261178092907,NaN,NaN,-2.69964939974799,4.07966815843446,-1.62391637281746,0.357040174601629,2.10731751672989,-1.91324480971349,-1.52283122233625,-1.54529053622926,-0.676612558882404,0.990648965110529
4,OS,NaN,3.1,1,KLT_TRACK,391,204,303.591430664063,355.080871582031,348.553253173828,217.51985168457,348.553253173828,217.51985168457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.456900504559,208.742997179355,373.456900504559,208.742997179355,NaN,NaN,373.456900504559,208.742997179355,NaN,NaN,86.3165588378906,-152.135772705078,41.354736328125,-14.5747528076172,86.2109461663318,152.877292862048,70.2200047048784,-146.729882292496,25.2286106619097,-8.67136483644123,0,303.452056884766,355.106140136719,0.999999975187301,-0.000222767582789726,0.000222767582789727,0.999999975187301,NaN,NaN,0.940910689533098,0.492702115328484,0.730596728623048,0.215012058616711,0.387946581405586,0.37875631423023,1.56875958674793,-0.137212134673035,1.57091585483697,0.228503527502987,NaN,NaN,-1.74842501182694,7.42683965038,-1.70000412252076,0.626472629296954,2.26194163287103,-8.37057536738219,-8.68458308540928,6.00805886584186,-4.90494800780789,2.07678139179215
4,OS,NaN,3.1333333,1,KLT_TRACK,391,204,303.487091064453,354.521301269531,348.4912109375,217.277130126953,348.4912109375,217.277130126953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.332862342521,208.532779606382,373.332862342521,208.532779606382,NaN,NaN,373.332862342521,208.532779606382,NaN,NaN,86.2630310058594,-151.767456054688,41.2589111328125,-14.5232849121094,86.3320021967312,152.333066730223,69.8654698404965,-146.337874402676,24.965689567059,-8.5341329475977,0,303.357391357422,354.559600830078,0.999999283134091,-0.00119738519418218,0.00119738519418218,0.999999283134092,NaN,NaN,0.880948960781367,0.750568937511929,0.660291291773255,0.235035575927395,0.440926785554666,-0.0461676874150214,1.25574464973849,0.180249344783164,1.40593825452434,0.251713340105097,NaN,NaN,-2.5495458185274,5.35761951721251,-2.2813040851963,0.352773143713385,0.447680549132955,-13.9516261340074,-8.25720661069361,9.57589361892443,-5.42351505979305,-1.22049516022705
4,OS,NaN,3.1666666,1,KLT_TRACK,389,204,303.29541015625,354.735870361328,348.294921875,217.484436035156,348.294921875,217.484436035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.701262742296,208.838363889715,372.701262742296,208.838363889715,NaN,NaN,372.701262742296,208.838363889715,NaN,NaN,86.1533203125,-151.830383300781,41.15380859375,-14.5789489746094,86.2728657858465,151.550920559068,69.845771278068,-145.98852166315,25.0379404675211,-8.9516564287747,0,303.157562255859,354.841552734375,0.999999999999994,1.11895503052475e-07,-1.11895503053343e-07,0.999999999999994,NaN,NaN,0.770941138267659,0.849876392634684,0.5785099416969,0.238530244679394,0.417791921502413,-0.551351164595189,1.01827969651546,0.501180134862352,1.20934854575177,0.147137264854194,NaN,NaN,-3.4572027474041,0.990834727933843,-2.12671385913538,-0.16319685837606,-1.09428708952984,-11.6322933775504,-9.21238360939788,7.42374984503472,-10.5556927503775,-2.74056813988464
4,OS,NaN,3.2,1,KLT_TRACK,390,204,303.2431640625,354.9765625,348.107666015625,217.719009399414,348.107666015625,217.719009399414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.731089440838,209.363032496661,371.731089440838,209.363032496661,NaN,NaN,371.731089440838,209.363032496661,NaN,NaN,85.9892272949219,-151.804016113281,41.1247253417969,-14.5464630126953,86.0748121304822,151.669015979042,69.4058525860464,-145.897506471613,24.5935967266714,-8.88064550969889,0,303.139007568359,355.118713378906,0.999999959776356,-0.000283632308970885,0.000283632308970884,0.999999959776356,NaN,NaN,0.650468662381002,0.816624619068676,0.518510296940434,0.224155779929095,0.367974276443107,-0.821654300328163,0.64158543536584,0.675166248577142,0.702225052642746,0.0690087060938485,NaN,NaN,-2.82041635905361,-1.43225743534631,-1.64290383269706,-0.432657308615418,-0.629212951157392,-4.59645591738103,-12.6288148768747,3.71594744131987,-17.7441443748001,-1.37817786807153
4,OS,NaN,3.2333333,1,KLT_TRACK,390,205,303.393096923828,355.441772460938,348.220520019531,218.164672851563,348.220520019531,218.164672851563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.18572723837,209.648603543717,372.18572723837,209.648603543717,NaN,NaN,372.18572723837,209.648603543717,NaN,NaN,85.8898315429688,-151.868682861328,41.0624084472656,-14.5915832519531,86.1869006686021,151.521184484391,68.4879253783382,-145.613530003339,23.5105694213069,-8.80164035490114,0,303.328216552734,355.543640136719,0.999999463852779,-0.00103551637028057,0.00103551637028057,0.999999463852779,NaN,NaN,0.582913286983541,0.754392515869682,0.468982964753636,0.209686409683123,0.375844370451489,-0.857781712302454,0.176358283763321,0.748910088148591,0.0264049959602914,0.0552586943768301,NaN,NaN,-1.27368532830462,-1.95765188152229,-1.76785902886589,-0.265637305776616,0.922955359640263,0.165857175543794,-9.95037774507645,1.41536009339976,-15.1106171383318,-0.48038850545056
4,OS,NaN,3.2666666,1,KLT_TRACK,391,206,303.712554931641,356.015808105469,348.681518554688,218.652694702148,348.681518554688,218.652694702148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.468066558669,210.185741321367,372.468066558669,210.185741321367,NaN,NaN,372.468066558669,210.185741321367,NaN,NaN,85.9741516113281,-151.959136962891,41.0051879882813,-14.5960235595703,86.5153109256476,151.397462144726,68.7926303145418,-145.793168917221,23.5042086836825,-9.00409115843192,0,303.661499023438,356.082427978516,0.999999947937302,0.000322684664832649,-0.000322684664832653,0.999999947937302,NaN,NaN,0.565556392073049,0.686114624143983,0.400653146206643,0.206446643919808,0.4295045722221,-0.810597166349055,-0.0217724176140734,0.769523493779786,-0.305148415871567,0.0369828377563781,NaN,NaN,-0.58382452145858,-2.89547855547803,-2.32743262357605,-0.241853827756992,0.416309973457204,2.36334305322059,0.231754664347331,-1.40056798298055,-2.28581918393294,-1.07485217269987
4,OS,NaN,3.3,1,KLT_TRACK,390,205,304.058349609375,356.58544921875,349.085327148438,219.116439819336,349.085327148438,219.116439819336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.439140674024,210.424676421152,373.439140674024,210.424676421152,NaN,NaN,373.439140674024,210.424676421152,NaN,NaN,85.9225158691406,-152.064437866211,40.8955383300781,-14.5954284667969,86.2704554161335,151.589262671113,68.7555116270286,-145.830066784102,23.3827394102317,-8.93069849796922,0,304.035278320313,356.600860595703,0.999999378170189,0.00111519470746337,-0.00111519470746337,0.999999378170189,NaN,NaN,0.543991632758818,0.561360515655196,0.313820712267479,0.193562813104196,0.403598382558968,-0.700225429976314,0.191808602444965,0.655538842597622,-0.125983025829211,-0.0163981529649,NaN,NaN,-1.34508836815606,-5.46459641887249,-2.56121809124963,-0.871381715110792,-2.92976203901741,4.40520746398991,8.53280206623585,-5.92929442347554,7.97650904139341,-2.38595767727299
4,OS,NaN,3.3333333,1,KLT_TRACK,391,206,304.394073486328,357.119293212891,349.405792236328,219.459243774414,349.405792236328,219.459243774414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.262953588096,210.544175556784,374.262953588096,210.544175556784,NaN,NaN,374.262953588096,210.544175556784,NaN,NaN,85.8565979003906,-152.309143066406,40.8448791503906,-14.6490936279297,86.0460632581696,151.886763011279,69.3807910646489,-146.160772797598,24.0333484376958,-9.03456735326219,0,304.358428955078,357.129241943359,0.999999282006278,0.0011983267199427,-0.0011983267199427,0.999999282006278,NaN,NaN,0.475883789359699,0.321808014065937,0.229905188082732,0.148354500533031,0.234187005295539,-0.516916521909479,0.547081337895051,0.374237001238271,0.226619119438293,-0.122081086927077,NaN,NaN,-2.65500915311051,-8.60500389669294,-2.16848646141204,-1.62220152265387,-6.03899556998761,6.26505275813663,7.29850151324095,-9.09605427440633,7.4043025249302,-3.85365375129575
4,OS,NaN,3.3666666,1,KLT_TRACK,390,206,304.652191162109,357.800170898438,349.643402099609,219.906463623047,349.643402099609,219.906463623047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.855440555194,211.156701282642,373.855440555194,211.156701282642,NaN,NaN,373.855440555194,211.156701282642,NaN,NaN,85.7185668945313,-152.611785888672,40.7273559570313,-14.7180786132813,85.8301925565357,152.043818713219,69.8688801017682,-146.575117656107,24.6195514884869,-9.36228806626332,0,304.664306640625,357.844085693359,0.999996595452434,0.00260942207050181,-0.00260942207050181,0.999996595452434,NaN,NaN,0.366991199552061,-0.0123058371240745,0.169255092739107,0.0854161530740392,0.00099908049283215,-0.282555663770722,0.678374883427594,0.0491358307074847,0.367636648879301,-0.273308146141034,NaN,NaN,-3.22545408117952,-9.27888795588764,-1.4790686647714,-1.640790867723,-6.85510457914625,8.96856658706707,-0.498391125732969,-8.78044531717132,-0.422573939147474,-3.2683666328808
4,OS,NaN,3.4,1,KLT_TRACK,392,207,304.998718261719,358.636962890625,349.895874023438,220.41015625,349.895874023438,220.41015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.980967585576,211.684796806079,373.980967585576,211.684796806079,NaN,NaN,373.980967585576,211.684796806079,NaN,NaN,85.6401977539063,-152.986877441406,40.7430419921875,-14.7600708007813,85.5771782871179,152.417826135633,69.2032493930847,-146.643469615795,23.9595665317565,-9.2534549673577,0,305.026611328125,358.687530517578,0.999991248818124,0.00418357349259674,-0.00418357349259675,0.999991248818125,NaN,NaN,0.260853409765929,-0.296784825622836,0.131300561129017,0.0389683879918028,-0.22282019515103,0.0809882161805433,0.513855246233149,-0.211126312587993,0.198447509409331,-0.339972304731351,NaN,NaN,-3.02576126117663,-5.57705523991148,-1.5855338692439,-0.910197730496419,-7.22472673654478,13.5203571913057,-6.17981195149866,-6.29022922923628,-6.89418613947652,1.43271722574795
4,OS,NaN,3.4333333,1,KLT_TRACK,392,208,305.575378417969,359.298187255859,350.419952392578,220.952331542969,350.419952392578,220.952331542969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.352522592981,212.26004696221,374.352522592981,212.26004696221,NaN,NaN,374.352522592981,212.26004696221,NaN,NaN,85.5075988769531,-153.114624023438,40.6630249023438,-14.7687683105469,85.4176013168367,152.86265582673,68.9822493238571,-146.952166084546,23.5610151929977,-9.26753473688973,0,305.592590332031,359.345001220703,0.999982760670648,0.00587182778261726,-0.00587182778261725,0.999982760670648,NaN,NaN,0.165273681281576,-0.384109705686683,0.0635527819383839,0.0247362740343533,-0.48064960943438,0.618801932994899,0.266387214000616,-0.370212994249243,-0.0919759902253396,-0.177793616667262,NaN,NaN,-3.22933594461183,0.195719590545619,-3.15220425339091,-0.0294510197112,-8.33624169411705,14.7700386619019,-6.19848786000136,-2.44976147208729,-6.82248973924484,7.19781068661291
4,OS,NaN,3.4666666,1,KLT_TRACK,391,207,305.976226806641,359.112609863281,350.890319824219,220.941268920898,350.890319824219,220.941268920898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.394045938924,212.37798854979,374.394045938924,212.37798854979,NaN,NaN,374.394045938924,212.37798854979,NaN,NaN,85.4574584960938,-152.942794799805,40.5433654785156,-14.7714538574219,84.9401968141094,153.676589646083,68.7771441750126,-147.038140293649,23.4622027687626,-8.68122195868852,0,306.016143798828,359.116363525391,0.999990600709166,0.00433572292957053,-0.00433572292957053,0.999990600709166,NaN,NaN,0.0455645620808696,-0.283736865967768,-0.0788461789500943,0.0370049886411241,-0.778569085676054,1.06565647563809,0.100623135465582,-0.374443580743048,-0.256384685041009,0.139881261188798,NaN,NaN,-2.00994383629334,3.81450773412569,-3.21365024399554,0.707589518387457,-6.4718928814465,7.19897705479374,-4.09527688808552,1.8839655767639,-2.15360182745975,8.59452918736392
4,OS,NaN,3.5,1,KLT_TRACK,392,207,306.246978759766,358.697265625,351.220428466797,220.684829711914,351.220428466797,220.684829711914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.038756729494,212.03459255483,375.038756729494,212.03459255483,NaN,NaN,375.038756729494,212.03459255483,NaN,NaN,85.47119140625,-152.720230102539,40.4977416992188,-14.7077941894531,85.0372511330753,153.509468842678,68.4178191322833,-146.734621313491,23.1736174721271,-8.30684116212407,0,306.256225585938,358.650360107422,0.9999900663584,0.00445726199826807,-0.00445726199826807,0.999990066358401,NaN,NaN,0.0312773585305592,-0.129809062928047,-0.150690674782993,0.0719089321798343,-0.912109350593909,1.09873397661372,-0.00663138171431399,-0.244615226332797,-0.23554951717605,0.395175282307971,NaN,NaN,5.22374361337223,3.99767189638006,2.84941493555788,1.47105400472455,1.68269197459686,-3.29223230325076,-1.38320194244455,3.74360904053272,2.88323779111068,5.55590303944622
4,OS,NaN,3.5333333,1,KLT_TRACK,394,208,306.251495361328,358.651397705078,351.257049560547,220.67268371582,351.257049560547,220.67268371582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.062849701704,212.031779829797,375.062849701704,212.031779829797,NaN,NaN,375.062849701704,212.031779829797,NaN,NaN,85.4819946289063,-152.670639038086,40.4764404296875,-14.6919250488281,84.7959268909962,153.049079437671,68.7917779697287,-146.66267307017,23.7817071689474,-8.6380911609906,0,306.259948730469,358.572021484375,0.999992846817451,0.00378236882506035,-0.00378236882506035,0.999992846817451,NaN,NaN,0.393814310430471,-0.0172252729533682,0.111114911734262,0.135075304657894,-0.666389564613198,0.846174212346966,0.00840962652921462,-0.124869519920566,-0.0641687361923715,0.510274982348646,NaN,NaN,15.0886238751064,2.85560360754473,11.8981937464388,2.20720519308968,11.3522533503103,-6.0964432751383,5.65005503487508,2.14119203968842,8.36124217835485,2.59803749299761
4,OS,NaN,3.5666666,1,KLT_TRACK,392,206,306.018310546875,358.457885742188,351.263397216797,220.433654785156,351.263397216797,220.433654785156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376.222931684324,211.661417488379,376.222931684324,211.661417488379,NaN,NaN,376.222931684324,211.661417488379,NaN,NaN,86.6551818847656,-152.578155517578,41.4100952148438,-14.5539245605469,85.8353870070311,153.018046917691,68.811354340376,-146.619617875281,23.7994524849072,-8.40187495535892,0,306.048828125,358.382263183594,0.999992625743509,0.00384037219580833,-0.00384037219580833,0.999992625743509,NaN,NaN,1.03718461096273,0.0605643205346951,0.642521448433342,0.219055797905467,-0.15529321739011,0.69230483136738,0.370038577273689,-0.101869233099706,0.321866070631462,0.568377608638645,NaN,NaN,16.2398410973367,2.26365704528075,13.5328197615612,2.40777312530062,14.4875041161559,-2.59476624432236,14.5902687671467,0.0318967932830297,13.6436249993726,0.987459243748931
4,OS,NaN,3.6,1,KLT_TRACK,394,207,305.866149902344,358.078643798828,351.098876953125,220.104019165039,351.098876953125,220.104019165039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.779216837849,211.493144749358,375.779216837849,211.493144749358,NaN,NaN,375.779216837849,211.493144749358,NaN,NaN,86.8375549316406,-152.490386962891,41.6048278808594,-14.5157623291016,86.0674518400336,153.125666584608,70.2046211374488,-146.796468253809,25.1240547311988,-8.44260167666022,0,305.866485595703,357.989471435547,0.999997055462801,0.00242673973202198,-0.00242673973202198,0.999997055462801,NaN,NaN,1.4764709249143,0.13368527218725,1.01330334693234,0.295593593270373,0.299444526047338,0.6731897095666,0.981094697347956,-0.122743065971804,0.845406718553306,0.576105631513883,NaN,NaN,7.58599140431069,1.81523707271998,5.56187131814654,1.81055896725933,10.4992169259143,-2.82982664629553,15.6077582563624,-0.22585323050643,12.9151723773736,-2.30882435509121
4,OS,NaN,3.6333333,1,KLT_TRACK,393,206,305.858367919922,357.715728759766,351.10986328125,219.756454467773,351.10986328125,219.756454467773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376.367529631128,210.982227793979,376.367529631128,210.982227793979,NaN,NaN,376.367529631128,210.982227793979,NaN,NaN,86.8526000976563,-152.411026000977,41.6011047363281,-14.4517517089844,86.4737005104435,152.895068046777,69.9130669355052,-146.58549904947,24.6693535565989,-8.26330971841523,0,305.858642578125,357.625885009766,0.999994982660161,0.00316775227959329,-0.00316775227959329,0.999994982660161,NaN,NaN,1.54291762411648,0.181580185890596,1.01331305503882,0.339759789408054,0.544654927644743,0.503649627286791,1.41055631462312,-0.116926122661908,1.18287799296211,0.414455908005086,NaN,NaN,0.212991636899517,0.106729170869751,-2.269429263457,0.663499322186172,4.84012628303423,-8.79327531591913,8.40885086174197,0.122385375535503,5.52967777722635,-7.45941719964564
4,OS,NaN,3.6666666,1,KLT_TRACK,394,207,305.878784179688,357.954895019531,351.332092285156,219.939651489258,351.332092285156,219.939651489258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.875124256265,211.366956403385,375.875124256265,211.366956403385,NaN,NaN,375.875124256265,211.366956403385,NaN,NaN,86.8405151367188,-152.471481323242,41.38720703125,-14.4562377929688,86.3782712685215,152.416861006384,70.5091617112066,-146.733500965787,25.0354373459722,-8.957423695279,0,305.875457763672,357.866058349609,0.999997591993181,0.00219454046212741,-0.00219454046212741,0.999997591993181,NaN,NaN,1.49067035317482,0.140800543129956,0.862008213997157,0.33982683718283,0.622119288907868,0.0869719413903454,1.54168419420736,-0.114584049095129,1.21405153505654,0.0788116488319872,NaN,NaN,-1.58752663778623,-2.87852499131837,-3.52548773146405,-0.580818660721593,0.54374099501941,-11.8092016039787,2.42870502035875,-1.19802261335161,-0.921678912246419,-9.67806575195958
