pair_id,id,dirn,t1,sp1,t2,ep1
1,1,-0.05,3.58559250831604,0,3.58559250831604,1
1,1,-0.05,3.6044397354126,0,3.6044397354126,1
1,1,-0.05,3.62576723098755,0,3.62576723098755,1
1,1,-0.05,3.6490797996521,0,3.6490797996521,1
1,1,-0.05,3.66941618919373,0,3.66941618919373,1
1,1,-0.05,3.70165538787842,0,3.70165538787842,1
1,1,-0.05,3.70909690856934,0,3.70909690856934,1
1,1,-0.05,3.74084043502808,0,3.74084043502808,1
1,1,-0.05,3.75125622749329,0,3.75125622749329,1
1,1,-0.05,3.77010345458984,0,3.77010345458984,1
1,1,-0.05,3.79143214225769,0,3.79143214225769,1
1,1,-0.05,3.81028032302856,0,3.81028032302856,1
1,1,-0.05,3.82863306999207,0,3.82863306999207,1
1,1,-0.05,3.84549593925476,0,3.84549593925476,1
1,1,-0.05,3.87029647827148,0,3.87029647827148,1
1,1,-0.05,3.88716077804565,0,3.88716077804565,1
1,1,-0.05,3.90501642227173,0,3.90501642227173,1
1,1,-0.05,3.93428015708923,0,3.93428015708923,1
1,1,-0.05,3.94618439674377,0,3.94618439674377,1
1,1,-0.05,3.96552801132202,0,3.96552801132202,1
1,1,-0.05,3.98735213279724,0,3.98735213279724,1
1,1,-0.05,4.01066493988037,0,4.01066493988037,1
1,1,-0.05,4.03298449516296,0,4.03298449516296,1
1,1,-0.05,4.04538464546204,0,4.04538464546204,1
1,1,-0.05,4.06423258781433,0,4.06423258781433,1
1,1,-0.05,4.09051990509033,0,4.09051990509033,1
1,1,-0.05,4.10837650299072,0,4.10837650299072,1
1,1,-0.05,4.13020038604736,0,4.13020038604736,1
1,1,-0.05,4.1500415802002,0,4.1500415802002,1
1,1,-0.05,4.16740036010742,0,4.16740036010742,1
1,1,-0.05,4.18872928619385,0,4.18872928619385,1
1,1,-0.05,4.20956110954285,0,4.20956110954285,1
1,1,-0.05,4.22890543937683,0,4.22890543937683,1
1,1,-0.05,4.25320935249329,0,4.25320935249329,1
1,1,-0.05,4.27304911613464,0,4.27304911613464,1
1,1,-0.05,4.29040884971619,0,4.29040884971619,1
1,1,-0.05,4.30628037452698,0,4.30628037452698,1
1,1,-0.05,4.32909655570984,0,4.32909655570984,1
1,1,-0.05,4.35042476654053,0,4.35042476654053,1
1,1,-0.05,4.36976909637451,0,4.36976909637451,1
1,1,-0.05,4.38812136650085,0,4.38812136650085,1
1,1,-0.05,4.40994501113892,0,4.40994501113892,1
1,1,-0.05,4.42829704284668,0,4.42829704284668,1
1,1,-0.05,4.45160961151123,0,4.45160961151123,1
1,1,-0.05,4.46897006034851,0,4.46897006034851,1
1,1,-0.05,4.49079322814941,0,4.49079322814941,1
1,1,-0.05,4.5136091709137,0,4.5136091709137,1
1,1,-0.05,4.54138541221619,0,4.54138541221619,1
1,1,-0.05,4.55874586105347,0,4.55874586105347,1
1,1,-0.05,4.57362580299377,0,4.57362580299377,1
1,1,-0.05,4.59148120880127,0,4.59148120880127,1
1,1,-0.05,4.61082553863525,0,4.61082553863525,1
1,1,-0.05,4.62620234489441,0,4.62620234489441,1
1,1,-0.05,4.65001034736633,0,4.65001034736633,1
1,1,-0.05,4.66588258743286,0,4.66588258743286,1
1,1,-0.05,4.69068193435669,0,4.69068193435669,1
1,1,-0.05,4.71300220489502,0,4.71300220489502,1
1,1,-0.05,4.73185014724731,0,4.73185014724731,1
1,1,-0.05,4.74871373176575,0,4.74871373176575,1
1,1,-0.05,4.77153062820435,0,4.77153062820435,1
1,1,-0.05,4.78988194465637,0,4.78988194465637,1
1,1,-0.05,4.80922675132751,0,4.80922675132751,1
1,1,-0.05,4.82906603813171,0,4.82906603813171,1
1,1,-0.05,4.85436177253723,0,4.85436177253723,1
1,1,-0.05,4.87023425102234,0,4.87023425102234,1
1,1,-0.05,4.88759517669678,0,4.88759517669678,1
1,1,-0.05,4.90892195701599,0,4.90892195701599,1
1,1,-0.05,4.92826581001282,0,4.92826581001282,0
1,1,-0.05,4.94810676574707,0,4.94810676574707,0
1,1,-0.05,4.96893835067749,0,4.96893835067749,0
1,1,-0.05,4.98927450180054,0,4.98927450180054,0
1,1,-0.05,5.00861811637878,0,5.00861811637878,0
1,1,-0.05,5.02945113182068,0,5.02945113182068,0
1,1,-0.05,5.04978704452515,0,5.04978704452515,0
1,1,-0.05,5.06813859939575,0,5.06813859939575,0
1,1,-0.05,5.08847522735596,0,5.08847522735596,0
1,1,-0.05,5.10781836509705,0,5.10781836509705,0
1,1,-0.05,5.1331148147583,0,5.1331148147583,0
1,1,-0.05,5.14849066734314,0,5.14849066734314,0
1,1,-0.05,5.16981911659241,0,5.16981911659241,0
1,1,-0.05,5.18767428398132,0,5.18767428398132,0
1,1,-0.05,5.20801091194153,0,5.20801091194153,0
1,1,-0.05,5.22834706306458,0,5.22834706306458,0
1,1,-0.05,5.24769067764282,0,5.24769067764282,0
1,1,-0.05,5.26951575279236,0,5.26951575279236,0
1,1,-0.05,5.28836297988892,0,5.28836297988892,0
1,1,-0.05,5.30919528007507,0,5.30919528007507,0
1,1,-0.05,5.32804322242737,0,5.32804322242737,0
1,1,-0.05,5.34986758232117,0,5.34986758232117,0
1,1,-0.05,5.36821937561035,0,5.36821937561035,0
1,1,-0.05,5.39053916931152,0,5.39053916931152,0
1,1,-0.05,5.40889096260071,0,5.40889096260071,0
1,1,-0.05,5.42674732208252,0,5.42674732208252,0
1,1,-0.05,5.44906711578369,0,5.44906711578369,0
1,1,-0.05,5.46841144561768,0,5.46841144561768,0
1,1,-0.05,5.48775577545166,0,5.48775577545166,0
1,1,-0.05,5.50908327102661,0,5.50908327102661,0
1,1,-0.05,5.53090834617615,0,5.53090834617615,0
1,1,-0.05,5.54777121543884,0,5.54777121543884,0
1,1,-0.05,5.57405948638916,0,5.57405948638916,0
1,1,-0.05,5.58893990516663,0,5.58893990516663,0
1,1,-0.05,5.60877966880798,0,5.60877966880798,0
1,1,-0.05,5.62861943244934,0,5.62861943244934,0
1,1,-0.05,5.64796352386475,0,5.64796352386475,0
1,1,-0.05,5.67028403282166,0,5.67028403282166,0
1,1,-0.05,5.69210815429688,0,5.69210815429688,0
1,1,-0.05,5.70897245407104,0,5.70897245407104,0
1,1,-0.05,5.72930812835693,0,5.72930812835693,0
1,1,-0.05,5.75014138221741,0,5.75014138221741,0
1,1,-0.05,5.77444410324097,0,5.77444410324097,0
1,1,-0.05,5.79130792617798,0,5.79130792617798,0
1,1,-0.05,5.80966114997864,0,5.80966114997864,0
1,1,-0.05,5.83049345016479,0,5.83049345016479,0
1,1,-0.05,5.85727715492249,0,5.85727715492249,0
1,1,-0.05,5.87463617324829,0,5.87463617324829,0
1,1,-0.05,5.88902068138123,0,5.88902068138123,0
1,1,-0.05,5.90985250473022,0,5.90985250473022,0
1,1,-0.05,5.92919588088989,0,5.92919588088989,0
1,1,-0.05,5.9505250453949,0,5.9505250453949,0
1,1,-0.05,5.97234892845154,0,5.97234892845154,0
1,1,-0.05,5.98921227455139,0,5.98921227455139,0
1,1,-0.05,6.00806021690369,0,6.00806021690369,0
1,1,-0.05,6.02938890457153,0,6.02938890457153,0
1,1,-0.05,6.04922914505005,0,6.04922914505005,0
1,1,-0.05,6.07055735588074,0,6.07055735588074,0
1,1,-0.05,6.09138894081116,0,6.09138894081116,0
1,1,-0.05,6.10924482345581,0,6.10924482345581,0
1,1,-0.05,6.12908530235291,0,6.12908530235291,0
1,1,-0.05,6.16033339500427,0,6.16033339500427,0
1,1,-0.05,6.18067002296448,0,6.18067002296448,0
1,1,-0.05,6.19406127929688,0,6.19406127929688,0
1,1,-0.05,6.20993638038635,0,6.20993638038635,0
1,1,-0.05,6.23274898529053,0,6.23274898529053,0
1,1,-0.05,6.25258898735046,0,6.25258898735046,0
1,1,-0.05,6.2689573764801,0,6.2689573764801,0
1,1,-0.05,6.28879737854004,0,6.28879737854004,0
1,1,-0.05,6.30962944030762,0,6.30962944030762,0
1,1,-0.05,6.3299663066864,0,6.3299663066864,0
1,1,-0.05,6.35079741477966,0,6.35079741477966,0
1,1,-0.05,6.36865305900574,0,6.36865305900574,0
1,1,-0.05,6.38948512077332,0,6.38948512077332,0
1,1,-0.05,6.40882921218872,0,6.40882921218872,0
1,1,-0.05,6.4306538105011,0,6.4306538105011,0
1,1,-0.05,6.44950103759766,0,6.44950103759766,0
1,1,-0.05,6.46735763549805,0,6.46735763549805,0
1,1,-0.05,6.49265289306641,0,6.49265289306641,0
1,1,-0.05,6.50802993774414,0,6.50802993774414,0
1,1,-0.05,6.52886176109314,0,6.52886176109314,0
1,1,-0.05,6.55862212181091,0,6.55862212181091,0
1,1,-0.05,6.57746982574463,0,6.57746982574463,0
1,1,-0.05,6.59284543991089,0,6.59284543991089,0
1,1,-0.05,6.6107017993927,0,6.6107017993927,0
1,1,-0.05,6.6280620098114,0,6.6280620098114,0
1,1,-0.05,6.65583777427673,0,6.65583777427673,0
1,1,-0.05,6.67369437217712,0,6.67369437217712,0
1,1,-0.05,6.68857383728027,0,6.68857383728027,0
1,1,-0.05,6.70841383934021,0,6.70841383934021,0
1,1,-0.05,6.73916697502136,0,6.73916697502136,0
1,1,-0.05,6.75801396369934,0,6.75801396369934,0
1,1,-0.05,6.77487826347351,0,6.77487826347351,0
1,1,-0.05,6.79372644424438,0,6.79372644424438,0
1,1,-0.05,6.80811023712158,0,6.80811023712158,0
1,1,-0.05,6.82943844795227,0,6.82943844795227,0
1,1,-0.05,6.84779047966003,0,6.84779047966003,0
1,1,-0.05,6.87259006500244,0,6.87259006500244,0
1,1,-0.05,6.88995099067688,0,6.88995099067688,0
1,1,-0.05,6.91028690338135,0,6.91028690338135,0
1,1,-0.05,6.92764616012573,0,6.92764616012573,0
1,1,-0.05,6.94748711585999,0,6.94748711585999,0
1,1,-0.05,6.969806432724,0,6.969806432724,0
1,1,-0.05,6.98915147781372,0,6.98915147781372,0
1,1,-0.05,7.01246309280396,0,7.01246309280396,0
1,1,-0.05,7.02883052825928,0,7.02883052825928,0
1,1,-0.05,7.04867053031921,0,7.04867053031921,0
1,1,-0.05,7.06900644302368,0,7.06900644302368,0
1,1,-0.05,7.09331059455872,0,7.09331059455872,0
1,1,-0.05,7.11414313316345,0,7.11414313316345,0
1,1,-0.05,7.13249444961548,0,7.13249444961548,0
1,1,-0.05,7.15233445167542,0,7.15233445167542,0
1,1,-0.05,7.17564654350281,0,7.17564654350281,0
1,1,-0.05,7.19548726081848,0,7.19548726081848,0
1,1,-0.05,7.21334314346313,0,7.21334314346313,0
1,1,-0.05,7.23070311546326,0,7.23070311546326,0
1,1,-0.05,7.25103950500488,0,7.25103950500488,0
1,1,-0.05,7.27286338806152,0,7.27286338806152,0
1,1,-0.05,7.2951831817627,0,7.2951831817627,0
1,1,-0.05,7.31700754165649,0,7.31700754165649,0
1,1,-0.05,7.33238291740417,0,7.33238291740417,0
1,1,-0.05,7.3561909198761,0,7.3561909198761,0
1,1,-0.05,7.37553548812866,0,7.37553548812866,0
1,1,-0.05,7.39190363883972,0,7.39190363883972,0
1,1,-0.05,7.41521549224854,0,7.41521549224854,0
1,1,-0.05,7.435551404953,0,7.435551404953,0
1,1,-0.05,7.45191955566406,0,7.45191955566406,0
1,1,-0.05,7.47374320030212,0,7.47374320030212,0
1,1,-0.05,7.49159979820251,0,7.49159979820251,0
1,1,-0.05,7.51540732383728,0,7.51540732383728,0
1,1,-0.05,7.53177618980408,0,7.53177618980408,0
1,1,-0.05,7.55310344696045,0,7.55310344696045,0
1,1,-0.05,7.5734395980835,0,7.5734395980835,0
1,1,-0.05,7.59526467323303,0,7.59526467323303,0
1,1,-0.05,7.61064004898071,0,7.61064004898071,0
1,1,-0.05,7.63295984268188,0,7.63295984268188,0
1,1,-0.05,7.65428805351257,0,7.65428805351257,0
1,1,-0.05,7.67512035369873,0,7.67512035369873,0
1,1,-0.05,7.69148874282837,0,7.69148874282837,0
1,1,-0.05,7.71083283424377,0,7.71083283424377,0
1,1,-0.05,7.73364877700806,0,7.73364877700806,0
1,1,-0.05,7.75299263000488,0,7.75299263000488,0
1,1,-0.05,7.77233600616455,0,7.77233600616455,0
1,1,-0.05,7.7926721572876,0,7.7926721572876,0
1,1,-0.05,7.81201672554016,0,7.81201672554016,0
1,1,-0.05,7.83383989334106,0,7.83383989334106,0
1,1,-0.05,7.85219264030457,0,7.85219264030457,0
1,1,-0.05,7.87252879142761,0,7.87252879142761,0
1,1,-0.05,7.8938570022583,0,7.8938570022583,0
1,1,-0.05,7.91320061683655,0,7.91320061683655,0
1,1,-0.05,7.93502449989319,0,7.93502449989319,0
1,1,-0.05,7.95486521720886,0,7.95486521720886,0
1,1,-0.05,7.97321724891663,0,7.97321724891663,0
1,1,-0.05,7.99206471443176,0,7.99206471443176,0
1,1,-0.05,8.01240062713623,0,8.01240062713623,0
1,1,-0.05,8.03174567222595,0,8.03174567222595,0
1,1,-0.05,8.05456042289734,0,8.05456042289734,0
1,1,-0.05,8.07440137863159,0,8.07440137863159,0
1,1,-0.05,8.09275317192078,0,8.09275317192078,0
1,1,-0.05,8.11556887626648,0,8.11556887626648,0
1,1,-0.05,8.1364004611969,0,8.1364004611969,0
1,1,-0.05,8.16318488121033,0,8.16318488121033,0
1,1,-0.05,8.1785614490509,0,8.1785614490509,0
1,1,-0.05,8.19294500350952,0,8.19294500350952,0
1,1,-0.05,8.2127857208252,0,8.2127857208252,0
1,1,-0.05,8.23163437843323,0,8.23163437843323,0
1,1,-0.05,8.25345730781555,0,8.25345730781555,0
1,1,-0.05,8.27230620384216,0,8.27230620384216,0
1,1,-0.05,8.29164981842041,0,8.29164981842041,0
1,1,-0.05,8.3119854927063,0,8.3119854927063,0
1,1,-0.05,8.33331346511841,0,8.33331346511841,0
1,1,-0.05,8.35364985466003,0,8.35364985466003,0
1,1,-0.05,8.3729932308197,0,8.3729932308197,0
1,1,-0.05,8.39283323287964,0,8.39283323287964,0
1,1,-0.05,8.41316938400269,0,8.41316938400269,0
1,1,-0.05,8.43251347541809,0,8.43251347541809,0
1,1,-0.05,8.45235347747803,0,8.45235347747803,0
1,1,-0.05,8.47318601608276,0,8.47318601608276,0
1,1,-0.05,8.49302625656128,0,8.49302625656128,0
1,1,-0.05,8.51137781143188,0,8.51137781143188,0
1,1,-0.05,8.53617739677429,0,8.53617739677429,0
1,1,-0.05,8.55403399467468,0,8.55403399467468,0
1,1,-0.05,8.57139444351196,0,8.57139444351196,0
1,1,-0.05,8.59222650527954,0,8.59222650527954,0
1,1,-0.05,8.6130576133728,0,8.6130576133728,0
1,1,-0.05,8.63388967514038,0,8.63388967514038,0
1,1,-0.05,8.65174651145935,0,8.65174651145935,0
1,1,-0.05,8.67257833480835,0,8.67257833480835,0
1,1,-0.05,8.69340968132019,0,8.69340968132019,0
1,1,-0.05,8.71275639533997,0,8.71275639533997,0
1,1,-0.05,8.73358678817749,0,8.73358678817749,0
1,1,-0.05,8.75689840316772,0,8.75689840316772,0
1,1,-0.05,8.77326607704163,0,8.77326607704163,0
1,1,-0.05,8.79360222816467,0,8.79360222816467,0
1,1,-0.05,8.81344199180603,0,8.81344199180603,0
1,1,-0.05,8.83377838134766,0,8.83377838134766,0
1,1,-0.05,8.85361838340759,0,8.85361838340759,0
1,1,-0.05,8.87445044517517,0,8.87445044517517,0
1,1,-0.05,8.8932991027832,0,8.8932991027832,0
1,1,-0.05,8.91462683677673,0,8.91462683677673,0
1,1,-0.05,8.9339714050293,0,8.9339714050293,0
1,1,-0.05,8.9548032283783,0,8.9548032283783,0
1,1,-0.05,8.97315454483032,0,8.97315454483032,0
1,1,-0.05,8.99448275566101,0,8.99448275566101,0
1,1,-0.05,9.01630663871765,0,9.01630663871765,0
1,1,-0.05,9.03416275978088,0,9.03416275978088,0
1,1,-0.05,9.05350708961487,0,9.05350708961487,0
1,1,-0.05,9.07384276390076,0,9.07384276390076,0
1,1,-0.05,9.09715461730957,0,9.09715461730957,0
1,1,-0.05,9.11600303649902,0,9.11600303649902,0
1,1,-0.05,9.13286781311035,0,9.13286781311035,0
1,1,-0.05,9.15419507026672,0,9.15419507026672,1
1,1,-0.05,9.17651557922363,0,9.17651557922363,1
1,1,-0.05,9.19685196876526,0,9.19685196876526,1
1,1,-0.05,9.21272373199463,0,9.21272373199463,1
1,1,-0.05,9.23454713821411,0,9.23454713821411,1
1,1,-0.05,9.25339579582214,0,9.25339579582214,1
1,1,-0.05,9.27422785758972,0,9.27422785758972,1
1,1,-0.05,9.29555583000183,0,9.29555583000183,1
1,1,-0.05,9.31490039825439,0,9.31490039825439,1
1,1,-0.05,9.33325171470642,0,9.33325171470642,1
1,1,-0.05,9.35309219360352,0,9.35309219360352,1
1,1,-0.05,9.37392377853394,0,9.37392377853394,1
1,1,-0.05,9.39425945281982,0,9.39425945281982,1
1,1,-0.05,9.41459727287292,0,9.41459727287292,1
1,1,-0.05,9.43195557594299,0,9.43195557594299,1
1,1,-0.05,9.45129942893982,0,9.45129942893982,1
1,1,-0.05,9.47312378883362,0,9.47312378883362,1
1,1,-0.05,9.49841976165771,0,9.49841976165771,1
1,1,-0.05,9.51974821090698,0,9.51974821090698,1
1,1,-0.05,9.54306101799011,0,9.54306101799011,1
1,1,-0.05,9.56091594696045,0,9.56091594696045,1
1,1,-0.05,9.57381224632263,0,9.57381224632263,1
1,1,-0.05,9.59365224838257,0,9.59365224838257,1
1,1,-0.05,9.61150789260864,0,9.61150789260864,1
